band,band_label,cultural_var_id,cultural_var,env_feature,env_description,n_categories,n_societies,f_stat,p_value,eta_squared,category_means
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,aridity,Aridity index,8,1132,31.383965557759424,6.710959190837615e-40,0.16349613773623695,"{'Extensive agriculture': np.float64(97.85037406483791), 'Intensive agriculture': np.float64(67.58490566037736), 'Gathering': np.float64(50.09090909090909), 'Fishing': np.float64(141.36470588235295), 'Hunting': np.float64(80.75324675324676), 'Pastoralism': np.float64(33.73684210526316), 'Agriculture, type unknown': np.float64(101.42666666666666), 'Two or more sources': np.float64(88.77777777777777)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,wet_pct_grp1,Wetland extent type 1 (%),8,1132,4.867620205141936,2.009924425057458e-05,0.02942243830062024,"{'Extensive agriculture': np.float64(8.483790523690773), 'Intensive agriculture': np.float64(6.879245283018868), 'Gathering': np.float64(5.02020202020202), 'Fishing': np.float64(14.670588235294117), 'Hunting': np.float64(14.636363636363637), 'Pastoralism': np.float64(5.75), 'Agriculture, type unknown': np.float64(6.786666666666667), 'Two or more sources': np.float64(15.925925925925926)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,wet_pct_grp2,Wetland extent type 2 (%),8,1132,3.925641424801281,0.0003055857508236509,0.02386450667413862,"{'Extensive agriculture': np.float64(6.850374064837905), 'Intensive agriculture': np.float64(4.479245283018868), 'Gathering': np.float64(3.585858585858586), 'Fishing': np.float64(10.858823529411765), 'Hunting': np.float64(10.441558441558442), 'Pastoralism': np.float64(3.8157894736842106), 'Agriculture, type unknown': np.float64(5.706666666666667), 'Two or more sources': np.float64(12.166666666666666)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,permafrost_extent,Permafrost extent (%),8,1132,19.183624478232648,2.498890766220046e-24,0.10672091912171776,"{'Extensive agriculture': np.float64(0.0), 'Intensive agriculture': np.float64(0.8490566037735849), 'Gathering': np.float64(0.0), 'Fishing': np.float64(14.047058823529412), 'Hunting': np.float64(11.311688311688311), 'Pastoralism': np.float64(4.394736842105263), 'Agriculture, type unknown': np.float64(0.0), 'Two or more sources': np.float64(3.2962962962962963)}"
A,Physiographic bedrock,EA005,Subsistence economy: agriculture,elev_min,Elevation minimum (m),10,1132,1.0780912578586332,0.3760579093171178,0.00857364772617977,"{'56-65%': np.float64(487.9803149606299), '0-5%': np.float64(488.18695652173915), '66-75%': np.float64(470.2041884816754), '46-55%': np.float64(426.83233532934133), '76-85%': np.float64(432.0987654320988), '36-45%': np.float64(403.4657534246575), '6-15%': np.float64(502.1458333333333), '26-35%': np.float64(328.9714285714286), '16-25%': np.float64(264.3030303030303), '86-100%': np.float64(402.1)}"
A,Physiographic bedrock,EA005,Subsistence economy: agriculture,elev_max,Elevation maximum (m),10,1132,3.6016601970482625,0.00019482409377764452,0.028079107953711945,"{'56-65%': np.float64(1402.8543307086613), '0-5%': np.float64(1597.3347826086956), '66-75%': np.float64(1417.874345549738), '46-55%': np.float64(1316.4610778443114), '76-85%': np.float64(1506.851851851852), '36-45%': np.float64(1126.0958904109589), '6-15%': np.float64(1389.7916666666667), '26-35%': np.float64(832.5428571428571), '16-25%': np.float64(710.7878787878788), '86-100%': np.float64(1385.55)}"
A,Physiographic bedrock,EA005,Subsistence economy: agriculture,slope_avg,Average slope (degrees),10,1132,0.46222053001478314,0.9002046004238661,0.0036939554116568658,"{'56-65%': np.float64(47.57086614173228), '0-5%': np.float64(-15.556521739130435), '66-75%': np.float64(50.43455497382199), '46-55%': np.float64(50.65868263473054), '76-85%': np.float64(53.46913580246913), '36-45%': np.float64(37.52054794520548), '6-15%': np.float64(38.895833333333336), '26-35%': np.float64(23.0), '16-25%': np.float64(22.151515151515152), '86-100%': np.float64(51.65)}"
A,Physiographic bedrock,EA005,Subsistence economy: agriculture,slope_upstream,Upstream slope (degrees),10,1132,0.5526275975349957,0.8362114502259029,0.004413278327291954,"{'56-65%': np.float64(51.803149606299215), '0-5%': np.float64(-18.473913043478262), '66-75%': np.float64(53.06282722513089), '46-55%': np.float64(53.0), '76-85%': np.float64(56.74074074074074), '36-45%': np.float64(42.205479452054796), '6-15%': np.float64(45.708333333333336), '26-35%': np.float64(27.2), '16-25%': np.float64(22.636363636363637), '86-100%': np.float64(50.05)}"
A,Physiographic bedrock,EA005,Subsistence economy: agriculture,stream_gradient,Stream gradient,10,1132,0.23955009180806275,0.9886658246851041,0.001917839624197964,"{'56-65%': np.float64(111.14566929133858), '0-5%': np.float64(92.16521739130435), '66-75%': np.float64(128.04188481675394), '46-55%': np.float64(121.20359281437126), '76-85%': np.float64(122.4320987654321), '36-45%': np.float64(94.20547945205479), '6-15%': np.float64(102.60416666666667), '26-35%': np.float64(56.25714285714286), '16-25%': np.float64(41.72727272727273), '86-100%': np.float64(137.4)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,discharge_yr,Annual discharge (m³/s),10,1132,0.9863775010857303,0.4493594990257803,0.00785000878903397,"{'56-65%': np.float64(283.89512448228334), '0-5%': np.float64(172.16006795540451), '66-75%': np.float64(136.04230847945973), '46-55%': np.float64(204.344815631464), '76-85%': np.float64(551.6569469309883), '36-45%': np.float64(496.31553590486516), '6-15%': np.float64(57.10970849061656), '26-35%': np.float64(115.45099837396826), '16-25%': np.float64(610.0713533707188), '86-100%': np.float64(45.65669945180416)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,discharge_min,Minimum discharge (m³/s),10,1132,0.7818257756171174,0.63333869035418,0.006232245285664308,"{'56-65%': np.float64(161.53675936014707), '0-5%': np.float64(62.54762189968277), '66-75%': np.float64(34.99025149463008), '46-55%': np.float64(66.10165156600202), '76-85%': np.float64(203.06628555942464), '36-45%': np.float64(226.89387124922916), '6-15%': np.float64(20.53897918853424), '26-35%': np.float64(33.41725692059845), '16-25%': np.float64(422.66299803814655), '86-100%': np.float64(19.24174969093874)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,discharge_max,Maximum discharge (m³/s),10,1132,1.229740739612037,0.2724511000632449,0.009767877931921886,"{'56-65%': np.float64(492.7104152587763), '0-5%': np.float64(386.3770886058717), '66-75%': np.float64(338.7989706936541), '46-55%': np.float64(446.87140642204685), '76-85%': np.float64(1247.2828760294267), '36-45%': np.float64(938.9165409756441), '6-15%': np.float64(151.39341432024958), '26-35%': np.float64(270.1352287194559), '16-25%': np.float64(847.8196867575699), '86-100%': np.float64(90.58914993740618)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,river_area,River area (km²),10,1132,2.073684710494818,0.029134445817923276,0.01636167714514078,"{'56-65%': np.float64(408.0647049058141), '0-5%': np.float64(356.90988566564477), '66-75%': np.float64(407.7983339369609), '46-55%': np.float64(449.8837518834782), '76-85%': np.float64(557.8937897505583), '36-45%': np.float64(941.0463192691542), '6-15%': np.float64(264.62279203534126), '26-35%': np.float64(359.71963026182993), '16-25%': np.float64(470.846037272251), '86-100%': np.float64(355.5167485356331)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,river_area_upstream,Upstream river area (km²),10,1132,0.7183322608061204,0.6924702329179805,0.005729012776254271,"{'56-65%': np.float64(8230.928717778394), '0-5%': np.float64(7097.331261903566), '66-75%': np.float64(7775.944653771799), '46-55%': np.float64(5729.691525155199), '76-85%': np.float64(18082.82224223643), '36-45%': np.float64(18762.015533159858), '6-15%': np.float64(2657.7389643589268), '26-35%': np.float64(4744.675519146238), '16-25%': np.float64(19790.187891122067), '86-100%': np.float64(651.1137465596199)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,runoff,Runoff (mm/yr),10,1132,3.3588574591494798,0.00045225624466737816,0.026235842282891827,"{'56-65%': np.float64(500.6023622047244), '0-5%': np.float64(420.69565217391306), '66-75%': np.float64(487.59685863874347), '46-55%': np.float64(615.2994011976048), '76-85%': np.float64(543.0987654320987), '36-45%': np.float64(611.5753424657535), '6-15%': np.float64(239.72916666666666), '26-35%': np.float64(215.62857142857143), '16-25%': np.float64(478.1515151515151), '86-100%': np.float64(647.45)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,gw_table_depth,Groundwater table depth (cm),10,1132,7.42694016927618,1.3620189596939446e-10,0.05622482682678406,"{'56-65%': np.float64(250.79527559055117), '0-5%': np.float64(393.68695652173915), '66-75%': np.float64(268.9005235602094), '46-55%': np.float64(262.0479041916168), '76-85%': np.float64(265.2716049382716), '36-45%': np.float64(229.87671232876713), '6-15%': np.float64(333.6875), '26-35%': np.float64(240.77142857142857), '16-25%': np.float64(247.33333333333334), '86-100%': np.float64(249.55)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,pct_clay,Soil clay content (%),10,1132,3.6990421611707394,0.00013851005694220274,0.02881643544018326,"{'56-65%': np.float64(26.299212598425196), '0-5%': np.float64(-27.0), '66-75%': np.float64(-79.60732984293193), '46-55%': np.float64(25.419161676646706), '76-85%': np.float64(26.185185185185187), '36-45%': np.float64(-111.67123287671232), '6-15%': np.float64(-605.9166666666666), '26-35%': np.float64(-550.7714285714286), '16-25%': np.float64(-281.6969696969697), '86-100%': np.float64(21.8)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,pct_silt,Soil silt content (%),10,1132,3.6392777830637435,0.00017080632064151891,0.02836406215371878,"{'56-65%': np.float64(25.216535433070867), '0-5%': np.float64(-9.952173913043477), '66-75%': np.float64(-78.70680628272251), '46-55%': np.float64(25.868263473053894), '76-85%': np.float64(26.320987654320987), '36-45%': np.float64(-109.0958904109589), '6-15%': np.float64(-596.25), '26-35%': np.float64(-546.1714285714286), '16-25%': np.float64(-275.45454545454544), '86-100%': np.float64(30.05)}"
B,Hydro-climatic baselines,EA005,Subsistence economy: agriculture,pct_sand,Soil sand content (%),10,1132,3.64708290200057,0.0001662009192970621,0.02842316520451173,"{'56-65%': np.float64(48.5), '0-5%': np.float64(6.1347826086956525), '66-75%': np.float64(-56.753926701570684), '46-55%': np.float64(48.790419161676645), '76-85%': np.float64(47.592592592592595), '36-45%': np.float64(-91.4931506849315), '6-15%': np.float64(-578.9791666666666), '26-35%': np.float64(-522.7714285714286), '16-25%': np.float64(-254.8181818181818), '86-100%': np.float64(48.35)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,temp_yr,Mean annual temperature (°C × 10),10,1132,63.53266680760068,3.729552430405103e-94,0.3375817843493463,"{'56-65%': np.float64(22.049212598425196), '0-5%': np.float64(8.291739130434783), '66-75%': np.float64(21.402617801047125), '46-55%': np.float64(21.641916167664668), '76-85%': np.float64(22.54814814814815), '36-45%': np.float64(20.99315068493151), '6-15%': np.float64(17.23333333333333), '26-35%': np.float64(20.99142857142857), '16-25%': np.float64(21.475757575757576), '86-100%': np.float64(17.955000000000002)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,temp_min,Minimum temperature (°C × 10),10,1132,60.845502513817266,1.0761854346920961e-90,0.32798658321234325,"{'56-65%': np.float64(18.191338582677165), '0-5%': np.float64(-2.36), '66-75%': np.float64(17.050261780104712), '46-55%': np.float64(17.364670658682634), '76-85%': np.float64(19.098765432098766), '36-45%': np.float64(15.989041095890412), '6-15%': np.float64(8.383333333333333), '26-35%': np.float64(13.811428571428571), '16-25%': np.float64(14.812121212121212), '86-100%': np.float64(12.325)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,temp_max,Maximum temperature (°C × 10),10,1132,36.60024024585729,3.9801840619721414e-57,0.22695443812108534,"{'56-65%': np.float64(25.683070866141733), '0-5%': np.float64(19.14086956521739), '66-75%': np.float64(25.691623036649208), '46-55%': np.float64(25.531736526946105), '76-85%': np.float64(25.881481481481483), '36-45%': np.float64(25.546575342465754), '6-15%': np.float64(25.716666666666665), '26-35%': np.float64(27.522857142857145), '16-25%': np.float64(27.421212121212125), '86-100%': np.float64(23.66)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,precip_yr,Annual precipitation (mm),10,1132,15.836799612435529,1.3451317952636266e-24,0.1127146541778311,"{'56-65%': np.float64(1316.1968503937007), '0-5%': np.float64(743.6869565217391), '66-75%': np.float64(1275.1727748691098), '46-55%': np.float64(1374.7964071856288), '76-85%': np.float64(1331.0493827160494), '36-45%': np.float64(1331.7260273972602), '6-15%': np.float64(631.6041666666666), '26-35%': np.float64(658.4571428571429), '16-25%': np.float64(1172.090909090909), '86-100%': np.float64(1434.05)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,aridity,Aridity index,10,1132,3.1201532498824225,0.0010214205204934028,0.024416862802596025,"{'56-65%': np.float64(85.47637795275591), '0-5%': np.float64(88.94347826086957), '66-75%': np.float64(83.98952879581152), '46-55%': np.float64(90.46107784431138), '76-85%': np.float64(84.17283950617283), '36-45%': np.float64(87.26027397260275), '6-15%': np.float64(53.333333333333336), '26-35%': np.float64(47.542857142857144), '16-25%': np.float64(77.12121212121212), '86-100%': np.float64(101.6)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,wet_pct_grp1,Wetland extent type 1 (%),10,1132,3.713082990354677,0.00013184213026132326,0.028922653302211034,"{'56-65%': np.float64(8.255905511811024), '0-5%': np.float64(9.47391304347826), '66-75%': np.float64(4.56544502617801), '46-55%': np.float64(9.1437125748503), '76-85%': np.float64(6.061728395061729), '36-45%': np.float64(17.013698630136986), '6-15%': np.float64(11.479166666666666), '26-35%': np.float64(13.914285714285715), '16-25%': np.float64(12.181818181818182), '86-100%': np.float64(2.7)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,wet_pct_grp2,Wetland extent type 2 (%),10,1132,3.996372141436034,4.8362315959580814e-05,0.031060762892414693,"{'56-65%': np.float64(6.503937007874016), '0-5%': np.float64(6.739130434782608), '66-75%': np.float64(2.9895287958115184), '46-55%': np.float64(6.2395209580838324), '76-85%': np.float64(5.111111111111111), '36-45%': np.float64(14.972602739726028), '6-15%': np.float64(6.895833333333333), '26-35%': np.float64(11.742857142857142), '16-25%': np.float64(8.575757575757576), '86-100%': np.float64(2.2)}"
C,Bioclimatic proxies,EA005,Subsistence economy: agriculture,permafrost_extent,Permafrost extent (%),10,1132,12.150235661701618,1.7824952726682713e-18,0.08880653965210404,"{'56-65%': np.float64(0.8070866141732284), '0-5%': np.float64(10.347826086956522), '66-75%': np.float64(0.07329842931937172), '46-55%': np.float64(0.2754491017964072), '76-85%': np.float64(0.0), '36-45%': np.float64(0.3150684931506849), '6-15%': np.float64(2.7916666666666665), '26-35%': np.float64(0.0), '16-25%': np.float64(0.0), '86-100%': np.float64(0.0)}"
A,Physiographic bedrock,EA066,Class differentiation: primary,elev_min,Elevation minimum (m),5,970,0.5381676947230623,0.7077342421719388,0.00222578176531178,"{'Absence of distinctions': np.float64(480.870636550308), 'Wealth distinctions': np.float64(437.4715025906736), 'Dual stratification': np.float64(454.9235294117647), 'Complex stratification': np.float64(400.4875), 'Elite stratification': np.float64(423.975)}"
A,Physiographic bedrock,EA066,Class differentiation: primary,elev_max,Elevation maximum (m),5,970,3.6105223245946036,0.006258078876826174,0.014745220218914607,"{'Absence of distinctions': np.float64(1292.2587268993839), 'Wealth distinctions': np.float64(1670.5906735751296), 'Dual stratification': np.float64(1383.0), 'Complex stratification': np.float64(1407.0), 'Elite stratification': np.float64(1334.65)}"
A,Physiographic bedrock,EA066,Class differentiation: primary,slope_avg,Average slope (degrees),5,970,1.0805104441172158,0.3648190590051388,0.004458829563545071,"{'Absence of distinctions': np.float64(2.0184804928131417), 'Wealth distinctions': np.float64(74.81865284974093), 'Dual stratification': np.float64(53.49411764705882), 'Complex stratification': np.float64(53.6375), 'Elite stratification': np.float64(43.075)}"
A,Physiographic bedrock,EA066,Class differentiation: primary,slope_upstream,Upstream slope (degrees),5,970,0.9516770993626852,0.43330108654948263,0.003929275431781025,"{'Absence of distinctions': np.float64(5.833675564681725), 'Wealth distinctions': np.float64(74.67357512953367), 'Dual stratification': np.float64(52.92941176470588), 'Complex stratification': np.float64(55.525), 'Elite stratification': np.float64(37.525)}"
A,Physiographic bedrock,EA066,Class differentiation: primary,stream_gradient,Stream gradient,5,970,2.5224914987460596,0.03962737091614771,0.010347728257759686,"{'Absence of distinctions': np.float64(63.25051334702259), 'Wealth distinctions': np.float64(191.4663212435233), 'Dual stratification': np.float64(126.51176470588236), 'Complex stratification': np.float64(128.1875), 'Elite stratification': np.float64(115.875)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,discharge_yr,Annual discharge (m³/s),5,970,0.8218115699670278,0.5113031705352724,0.0033949081664533115,"{'Absence of distinctions': np.float64(215.09436666753402), 'Wealth distinctions': np.float64(181.18122270120395), 'Dual stratification': np.float64(111.98385328935349), 'Complex stratification': np.float64(353.3287555678253), 'Elite stratification': np.float64(245.37157281556864)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,discharge_min,Minimum discharge (m³/s),5,970,0.8593269419748255,0.48786835438038334,0.0035493343144965958,"{'Absence of distinctions': np.float64(107.41997384288356), 'Wealth distinctions': np.float64(49.93501460958402), 'Dual stratification': np.float64(29.997252790086822), 'Complex stratification': np.float64(69.23787587711122), 'Elite stratification': np.float64(66.39509722702205)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,discharge_max,Maximum discharge (m³/s),5,970,1.7944055642566314,0.12774743668276944,0.0073830358698884855,"{'Absence of distinctions': np.float64(393.98744089945814), 'Wealth distinctions': np.float64(418.6233904699124), 'Dual stratification': np.float64(256.207381368034), 'Complex stratification': np.float64(948.2058148546378), 'Elite stratification': np.float64(782.4467125028139)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,river_area,River area (km²),5,970,1.1789701314287009,0.31844980797553885,0.004863156951867361,"{'Absence of distinctions': np.float64(411.47024915350534), 'Wealth distinctions': np.float64(422.5895109071633), 'Dual stratification': np.float64(371.3594557874343), 'Complex stratification': np.float64(542.1920862197876), 'Elite stratification': np.float64(340.47702699899673)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,river_area_upstream,Upstream river area (km²),5,970,2.467604709160479,0.04338277446301024,0.010124852130010001,"{'Absence of distinctions': np.float64(6758.291037479832), 'Wealth distinctions': np.float64(4651.152666980738), 'Dual stratification': np.float64(3709.2922936085392), 'Complex stratification': np.float64(19088.337270922864), 'Elite stratification': np.float64(14641.46440535779)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,runoff,Runoff (mm/yr),5,970,5.580750564273884,0.0001921846142829299,0.02260962441476945,"{'Absence of distinctions': np.float64(455.52566735112936), 'Wealth distinctions': np.float64(644.3108808290156), 'Dual stratification': np.float64(482.2529411764706), 'Complex stratification': np.float64(420.2125), 'Elite stratification': np.float64(233.25)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,gw_table_depth,Groundwater table depth (cm),5,970,2.5866259766655793,0.035635282822671435,0.010608028905850714,"{'Absence of distinctions': np.float64(284.27310061601645), 'Wealth distinctions': np.float64(329.19170984455957), 'Dual stratification': np.float64(272.1941176470588), 'Complex stratification': np.float64(274.65), 'Elite stratification': np.float64(370.5)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,pct_clay,Soil clay content (%),5,970,7.180059195752986,1.069011484232038e-05,0.028901732821692835,"{'Absence of distinctions': np.float64(2.4496919917864477), 'Wealth distinctions': np.float64(-30.626943005181346), 'Dual stratification': np.float64(-34.22352941176471), 'Complex stratification': np.float64(-102.8125), 'Elite stratification': np.float64(-730.025)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,pct_silt,Soil silt content (%),5,970,7.13865041486817,1.152489885986661e-05,0.028739841385445483,"{'Absence of distinctions': np.float64(6.564681724845996), 'Wealth distinctions': np.float64(-20.44559585492228), 'Dual stratification': np.float64(-33.59411764705882), 'Complex stratification': np.float64(-92.2125), 'Elite stratification': np.float64(-724.575)}"
B,Hydro-climatic baselines,EA066,Class differentiation: primary,pct_sand,Soil sand content (%),5,970,7.139396085640043,1.150930638799166e-05,0.02874275713113984,"{'Absence of distinctions': np.float64(29.21971252566735), 'Wealth distinctions': np.float64(-4.823834196891192), 'Dual stratification': np.float64(-9.158823529411764), 'Complex stratification': np.float64(-81.1875), 'Elite stratification': np.float64(-702.6)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,temp_yr,Mean annual temperature (°C × 10),5,970,10.435465547574601,2.810390013280181e-08,0.04146232888288118,"{'Absence of distinctions': np.float64(18.249897330595484), 'Wealth distinctions': np.float64(15.080829015544044), 'Dual stratification': np.float64(20.69), 'Complex stratification': np.float64(16.526249999999997), 'Elite stratification': np.float64(21.9175)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,temp_min,Minimum temperature (°C × 10),5,970,7.774571365758126,3.626321269355915e-06,0.031220097370789623,"{'Absence of distinctions': np.float64(12.119917864476385), 'Wealth distinctions': np.float64(8.29481865284974), 'Dual stratification': np.float64(15.836470588235294), 'Complex stratification': np.float64(8.757499999999999), 'Elite stratification': np.float64(14.922499999999996)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,temp_max,Maximum temperature (°C × 10),5,970,13.943342695531308,4.6045773963005267e-11,0.05463834811775219,"{'Absence of distinctions': np.float64(24.356878850102667), 'Wealth distinctions': np.float64(21.82746113989637), 'Dual stratification': np.float64(25.111764705882354), 'Complex stratification': np.float64(23.88125), 'Elite stratification': np.float64(27.904999999999994)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,precip_yr,Annual precipitation (mm),5,970,5.570777021677738,0.0001956547299906434,0.02257012999026603,"{'Absence of distinctions': np.float64(1162.11704312115), 'Wealth distinctions': np.float64(1167.2849740932643), 'Dual stratification': np.float64(1200.4764705882353), 'Complex stratification': np.float64(939.5375), 'Elite stratification': np.float64(634.4)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,aridity,Aridity index,5,970,5.22114769332145,0.00036591545515533586,0.02118360604145847,"{'Absence of distinctions': np.float64(81.68377823408625), 'Wealth distinctions': np.float64(97.92227979274611), 'Dual stratification': np.float64(87.80588235294118), 'Complex stratification': np.float64(79.7), 'Elite stratification': np.float64(51.425)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,wet_pct_grp1,Wetland extent type 1 (%),5,970,1.6669334807455878,0.15548057064944246,0.00686215430460194,"{'Absence of distinctions': np.float64(9.652977412731007), 'Wealth distinctions': np.float64(9.336787564766839), 'Dual stratification': np.float64(9.576470588235294), 'Complex stratification': np.float64(5.55), 'Elite stratification': np.float64(3.7)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,wet_pct_grp2,Wetland extent type 2 (%),5,970,1.5333674128454875,0.19033613121624823,0.006315784434433821,"{'Absence of distinctions': np.float64(7.515400410677618), 'Wealth distinctions': np.float64(6.274611398963731), 'Dual stratification': np.float64(7.170588235294118), 'Complex stratification': np.float64(3.6875), 'Elite stratification': np.float64(3.175)}"
C,Bioclimatic proxies,EA066,Class differentiation: primary,permafrost_extent,Permafrost extent (%),5,970,2.8504042875016866,0.022933660079178634,0.011677179707348951,"{'Absence of distinctions': np.float64(3.2258726899383983), 'Wealth distinctions': np.float64(5.139896373056994), 'Dual stratification': np.float64(0.6941176470588235), 'Complex stratification': np.float64(1.15), 'Elite stratification': np.float64(0.2)}"
